OrderID,ProductID,Quantity,OrderDate,CustomerPhone,ProductCategory
5870,116,4,2023-08-25,+17238718034,Toys
5871,126,2,2023-02-07,+19914157749,Books
5872,144,5,2023-07-29,+12198930829,Clothing
5873,126,2,2023-01-20,+11203265602,Home & Kitchen
5874,178,4,2023-08-10,+19234489379,Books
5875,188,3,2023-12-12,+13192902076,Home & Kitchen
5876,108,4,2023-04-23,+19342300671,Books
5877,119,1,2023-08-31,+19027992722,Clothing
5878,193,3,2023-10-27,+16360102097,Electronics
5879,159,2,2023-08-23,+17658531154,Toys
5880,175,4,2023-03-20,+18438177982,Home & Kitchen
5881,146,3,2023-11-17,+19178552726,Home & Kitchen
5882,121,1,2023-05-26,+19439115300,Electronics
5883,166,1,2023-09-07,+13067568623,Electronics
5884,161,1,2023-11-10,+19722685241,Books
5885,157,1,2023-05-04,+15375313562,Toys
5886,126,4,2023-07-30,+17650044092,Toys
5887,153,4,2023-01-11,+18212377638,Electronics
5888,168,3,2024-02-05,+19994189009,Electronics
5889,122,3,2023-05-09,+15030064882,Clothing
5890,182,1,2023-03-04,+10970288252,Electronics
5891,138,2,2023-10-16,+15381589063,Grocery
5892,165,4,2023-11-27,+17243916179,Grocery
5893,104,5,2023-08-09,+17853226294,Grocery
5894,119,4,2023-03-17,+10899028497,Clothing
5895,191,1,2023-08-29,+16653414630,Clothing
5896,107,1,2023-08-03,+11113026422,Grocery
5897,193,1,2023-10-19,+15850342842,Toys
5898,198,2,2023-03-23,+11793327222,Toys
5899,188,3,2023-02-10,+18679190275,Grocery
5900,157,5,2023-11-06,+18787619311,Books
5901,176,1,2023-10-09,+14897617337,Clothing
5902,169,4,2023-06-25,+10021581403,Electronics
5903,144,2,2024-01-09,+15990901284,Toys
5904,113,5,2023-03-10,+18992793194,Electronics
5905,138,2,2023-01-26,+13566432274,Home & Kitchen
5906,179,3,2023-04-20,+14137981839,Books
5907,100,1,2023-10-16,+19658552406,Electronics
5908,151,4,2023-06-21,+14884586194,Clothing
5909,168,1,2023-03-25,+15497052061,Toys
5910,145,5,2023-05-13,+12007923377,Home & Kitchen
5911,122,5,2023-03-15,+14162682608,Grocery
5912,130,5,2023-10-28,+17171409556,Home & Kitchen
5913,132,3,2023-10-28,+19802937067,Home & Kitchen
5914,195,3,2023-03-19,+19958832796,Home & Kitchen
5915,145,5,2023-01-06,+18505418113,Home & Kitchen
5916,103,3,2024-01-06,+15751968854,Toys
5917,160,3,2023-03-07,+17434569071,Toys
5918,135,5,2024-02-21,+17737953894,Home & Kitchen
5919,119,4,2023-05-18,+19756702674,Toys
5920,198,2,2023-02-08,+16168810704,Clothing
5921,117,3,2023-03-17,+10076514691,Electronics
5922,103,5,2023-09-14,+15494216409,Books
5923,160,4,2023-11-28,+14629706399,Toys
5924,172,3,2024-01-02,+17555131123,Clothing
5925,165,2,2023-01-18,+11479257095,Toys
5926,115,4,2023-01-26,+17799725004,Toys
5927,108,4,2023-04-07,+18822328135,Home & Kitchen
5928,152,2,2023-04-16,+15531312040,Toys
5929,122,5,2023-12-11,+19844651525,Clothing
5930,110,2,2023-01-04,+12082203444,Grocery
5931,144,2,2023-03-03,+17983209844,Home & Kitchen
5932,112,5,2023-10-19,+17161994588,Clothing
5933,103,5,2023-09-20,+11997802046,Grocery
5934,122,1,2023-10-29,+11001912726,Grocery
5935,112,4,2023-03-10,+18366734299,Home & Kitchen
5936,125,4,2023-03-14,+14220992336,Grocery
5937,153,5,2023-02-14,+17917971327,Clothing
5938,190,1,2023-04-16,+12176772437,Home & Kitchen
5939,140,2,2024-01-28,+17201567771,Books
5940,141,2,2024-01-01,+18556197551,Toys
5941,100,3,2023-02-21,+15861270182,Toys
5942,155,4,2023-12-03,+15936004899,Books
5943,159,2,2023-03-07,+13684435231,Grocery
5944,152,1,2023-06-23,+19835533179,Toys
5945,127,4,2023-01-24,+18820389471,Toys
5946,140,5,2023-12-21,+14876282335,Home & Kitchen
5947,185,1,2023-11-02,+10859048347,Clothing
5948,121,2,2023-07-03,+16311213105,Clothing
5949,170,4,2023-09-12,+11156291091,Grocery
5950,176,2,2024-01-03,+10733553301,Toys
5951,107,3,2023-08-14,+15458196549,Books
5952,103,2,2023-05-21,+12283028637,Home & Kitchen
5953,174,5,2023-07-22,+16682890781,Toys
5954,127,2,2023-10-08,+10154688888,Grocery
5955,157,5,2023-04-29,+18457655521,Electronics
5956,188,1,2023-03-17,+11674571423,Home & Kitchen
5957,149,2,2023-11-15,+15761032936,Books
5958,146,1,2023-05-27,+12914689707,Electronics
5959,173,3,2023-08-31,+18804375765,Toys
5960,136,1,2023-08-13,+19950912168,Books
5961,108,3,2023-05-04,+11613530413,Grocery
5962,109,2,2023-02-27,+12309164099,Toys
5963,199,4,2023-08-22,+15520287417,Grocery
5964,101,2,2023-01-05,+18716769279,Electronics
5965,138,5,2024-01-24,+13432696204,Grocery
5966,120,2,2023-01-30,+12197458381,Grocery
5967,145,4,2023-03-07,+10609466887,Books
5968,189,2,2023-09-10,+17528717030,Books
5969,144,4,2023-03-03,+12132774667,Books
5970,189,2,2023-10-15,+13588544356,Home & Kitchen
5971,169,5,2023-11-24,+19172895953,Grocery
5972,164,5,2023-03-10,+17831775485,Toys
5973,158,1,2023-08-19,+13990137380,Toys
5974,170,5,2023-02-11,+17188042292,Toys
5975,170,2,2023-07-30,+13382585872,Toys
5976,117,3,2023-03-21,+17052011417,Electronics
5977,111,4,2024-02-05,+17824881146,Electronics
5978,117,4,2023-04-02,+12248496825,Electronics
5979,137,1,2023-12-03,+10558885722,Clothing
5980,194,2,2023-12-18,+12482141408,Clothing
5981,157,5,2023-03-28,+12904149362,Grocery
5982,173,4,2023-09-16,+11583984273,Books
5983,112,4,2023-06-27,+10945211681,Toys
5984,117,4,2023-11-06,+11998621154,Clothing
5985,136,3,2023-09-15,+17827888437,Home & Kitchen
5986,132,3,2023-08-01,+19340675950,Electronics
5987,103,3,2023-02-18,+14676922380,Electronics
5988,176,1,2023-08-25,+19097543798,Electronics
5989,137,1,2023-02-09,+12939701290,Clothing
5990,171,1,2023-07-30,+12000361965,Books
5991,161,2,2024-01-18,+18834873844,Home & Kitchen
5992,105,1,2023-09-14,+13690061381,Home & Kitchen
5993,117,3,2023-07-10,+17926143579,Books
5994,118,2,2023-01-16,+10357380510,Clothing
5995,118,2,2023-05-17,+15567379730,Toys
5996,181,1,2024-01-08,+15037556577,Grocery
5997,133,2,2023-07-15,+19927555980,Toys
5998,110,3,2023-05-27,+17431487089,Grocery
5999,149,3,2023-11-13,+18789113274,Clothing
6000,109,3,2023-12-28,+19315234715,Electronics
6001,126,5,2023-03-05,+16778789153,Clothing
6002,104,3,2024-02-04,+13343168595,Books
6003,189,1,2023-10-01,+13886584307,Toys
6004,171,1,2023-03-01,+19253063944,Clothing
6005,197,4,2023-01-19,+12034649126,Home & Kitchen
6006,117,4,2023-03-07,+13498267723,Grocery
6007,117,3,2023-06-04,+14729612533,Grocery
6008,172,2,2023-01-17,+19304574563,Clothing
6009,158,3,2024-01-20,+17574521460,Grocery
6010,187,1,2024-02-15,+12485241753,Toys
6011,155,2,2023-07-24,+18225761372,Clothing
6012,134,2,2023-08-17,+12457241166,Electronics
6013,191,1,2023-03-04,+10151445544,Clothing
6014,168,2,2023-09-24,+16626550568,Books
6015,102,5,2024-01-27,+14990476799,Home & Kitchen
6016,125,4,2023-10-06,+15600189120,Electronics
6017,170,4,2023-07-05,+12617522001,Clothing
6018,110,2,2023-03-02,+10249882069,Toys
6019,119,2,2023-10-19,+18417533941,Grocery
6020,145,2,2023-10-11,+16881492882,Grocery
6021,179,4,2023-08-07,+19503670888,Books
6022,184,3,2023-04-29,+15055593994,Grocery
6023,153,3,2023-10-21,+19736898878,Home & Kitchen
6024,179,3,2024-01-31,+11938938450,Home & Kitchen
6025,154,4,2023-07-27,+13201014057,Clothing
6026,135,4,2023-09-15,+14153154993,Toys
6027,147,3,2023-07-23,+19314852578,Clothing
6028,171,5,2023-02-22,+11654385871,Grocery
6029,160,5,2023-05-15,+11859776723,Grocery
6030,136,1,2024-01-27,+15342858322,Electronics
6031,128,5,2024-02-21,+10198881882,Toys
6032,144,1,2023-06-02,+12469080946,Clothing
6033,146,4,2023-05-24,+15800127522,Home & Kitchen
6034,109,5,2023-02-01,+19961970661,Home & Kitchen
6035,187,4,2023-06-29,+10937492728,Clothing
6036,135,5,2023-08-15,+12518205092,Clothing
6037,192,1,2023-11-17,+13056300574,Electronics
6038,118,4,2023-04-27,+19590814400,Electronics
6039,178,3,2023-01-26,+14584702016,Electronics
6040,120,4,2023-07-13,+10350241921,Grocery
6041,136,1,2023-07-14,+13290735445,Grocery
6042,172,3,2023-05-13,+19916597673,Electronics
6043,113,4,2023-01-29,+16153275572,Clothing
6044,121,3,2023-05-27,+11397983897,Electronics
6045,159,2,2023-09-17,+14392307329,Grocery
6046,161,1,2024-01-05,+18736790988,Grocery
6047,196,5,2023-09-12,+10399416712,Clothing
6048,132,4,2023-07-01,+18170215030,Grocery
6049,130,3,2023-01-07,+13786699355,Grocery
6050,173,4,2023-05-14,+12719291370,Books
6051,191,2,2023-09-20,+19353098523,Electronics
6052,161,1,2023-11-28,+12114736962,Books
6053,128,3,2023-06-03,+11846200890,Books
6054,156,4,2023-10-28,+12098724616,Home & Kitchen
6055,123,4,2023-07-01,+15603048911,Books
6056,192,4,2024-02-01,+11041002970,Electronics
6057,156,1,2023-12-12,+17438404828,Home & Kitchen
6058,166,3,2023-08-12,+11872376619,Home & Kitchen
6059,120,4,2023-03-18,+18180614481,Toys
6060,186,3,2024-02-19,+12071077180,Home & Kitchen
6061,196,4,2023-07-22,+10385908150,Clothing
6062,107,3,2023-03-24,+12739323736,Books
6063,156,4,2023-11-29,+11795333448,Books
6064,121,5,2024-02-14,+13538965976,Clothing
6065,184,1,2023-02-11,+12363698795,Grocery
6066,119,4,2023-08-19,+17758043160,Grocery
6067,189,2,2023-05-08,+18373964262,Toys
6068,147,3,2023-06-15,+17122037796,Home & Kitchen
6069,137,3,2024-02-03,+18310821023,Toys
6070,188,1,2023-05-10,+15782329718,Electronics
6071,183,1,2023-11-14,+19042162400,Grocery
6072,155,5,2023-03-03,+14561294920,Toys
6073,142,3,2023-11-26,+12747077244,Grocery
6074,113,2,2023-12-03,+11151961533,Home & Kitchen
6075,144,3,2023-12-02,+10288685378,Electronics
6076,191,5,2024-02-09,+11614450740,Electronics
6077,186,5,2023-12-28,+16856796243,Clothing
6078,191,4,2023-07-31,+12900637604,Home & Kitchen
6079,103,2,2023-03-12,+19163523651,Electronics
6080,157,5,2023-02-05,+11296253979,Toys
6081,133,5,2023-09-04,+18501576925,Home & Kitchen
6082,129,5,2024-01-07,+13085819469,Clothing
6083,185,5,2023-06-14,+11996271562,Books
6084,166,3,2023-02-28,+18834731535,Clothing
6085,138,1,2023-04-19,+14639140998,Toys
6086,124,5,2023-08-03,+16865934709,Grocery
6087,181,4,2023-11-22,+13655742554,Home & Kitchen
6088,177,3,2023-07-17,+17329235301,Clothing
6089,173,2,2023-07-13,+19409228468,Grocery
6090,125,1,2023-08-30,+10904835869,Books
6091,137,3,2023-07-14,+17759205741,Home & Kitchen
6092,114,1,2023-08-04,+19518545387,Grocery
6093,129,2,2023-04-13,+18291035151,Clothing
6094,107,2,2023-11-27,+10816369959,Books
6095,158,5,2023-05-11,+18858479894,Books
6096,127,5,2024-01-16,+12391183253,Electronics
6097,128,2,2023-07-26,+13755759908,Grocery
6098,186,5,2023-01-08,+13670438816,Home & Kitchen
6099,168,1,2023-07-23,+14410844045,Books
6100,167,5,2023-06-04,+12862354022,Electronics
6101,124,2,2023-03-31,+17586349887,Clothing
6102,126,4,2023-09-06,+10906980104,Clothing
6103,109,5,2024-02-07,+19265846934,Toys
6104,159,5,2023-06-10,+14423449785,Clothing
6105,155,5,2023-10-21,+12450506471,Electronics
6106,171,3,2023-05-13,+19272687630,Books
6107,184,5,2024-01-31,+12822148517,Electronics
6108,111,3,2023-03-12,+14899051962,Clothing
6109,170,5,2023-04-11,+16030129006,Toys
6110,192,1,2023-08-03,+17864920612,Electronics
6111,102,3,2023-05-07,+12735144624,Grocery
6112,139,2,2023-06-15,+15330634951,Toys
6113,157,4,2023-06-29,+10997333459,Toys
6114,127,2,2023-10-20,+16776575546,Home & Kitchen
6115,131,1,2023-11-09,+10982008267,Home & Kitchen
6116,135,4,2023-03-05,+14753463725,Home & Kitchen
6117,112,4,2023-02-28,+10973252193,Books
6118,164,3,2024-01-15,+11147400593,Clothing
6119,123,2,2023-11-05,+18204934907,Home & Kitchen
6120,105,3,2023-09-10,+18533358238,Books
6121,155,1,2024-01-31,+12470846259,Grocery
6122,164,1,2023-01-15,+19913233563,Home & Kitchen
6123,135,3,2023-10-21,+16478058885,Electronics
6124,110,1,2023-08-07,+19085488460,Home & Kitchen
6125,129,2,2023-03-12,+11134586921,Electronics
6126,163,4,2024-01-24,+15459173095,Grocery
6127,181,1,2023-03-06,+10507283921,Clothing
6128,148,1,2023-10-03,+14966603945,Toys
6129,182,5,2023-09-28,+18764083763,Toys
6130,159,3,2023-04-06,+19073836834,Books
6131,147,2,2023-08-02,+18210160660,Grocery
6132,161,1,2023-10-21,+15867808129,Books
6133,110,5,2023-02-21,+18546663546,Home & Kitchen
6134,119,3,2023-09-14,+19048260734,Clothing
6135,177,1,2023-03-05,+15783662997,Home & Kitchen
6136,157,4,2023-04-12,+10458912078,Grocery
6137,167,5,2023-04-05,+19246596340,Clothing
6138,136,1,2023-02-01,+18336387955,Clothing
6139,103,4,2023-06-26,+15859512051,Grocery
6140,135,2,2023-11-10,+17094564044,Home & Kitchen
6141,171,1,2023-11-21,+15640624046,Grocery
6142,174,4,2023-07-31,+16165754865,Home & Kitchen
6143,184,4,2023-12-29,+13441782209,Electronics
6144,192,1,2023-03-23,+15524194198,Electronics
6145,172,3,2023-04-24,+17683653204,Electronics
6146,108,4,2023-10-19,+10703187471,Grocery
6147,181,2,2023-03-17,+19574019888,Electronics
6148,181,2,2023-07-28,+14026336320,Electronics
6149,169,5,2023-09-12,+11926449917,Electronics
6150,195,4,2023-02-09,+12089462431,Books
6151,193,5,2023-11-14,+18065880457,Clothing
6152,159,4,2023-04-19,+18651161819,Clothing
6153,180,2,2023-10-19,+15382550427,Home & Kitchen
6154,157,5,2023-07-12,+14990523698,Home & Kitchen
6155,186,5,2024-02-17,+18599739415,Electronics
6156,199,4,2024-02-07,+18617232419,Electronics
6157,150,5,2024-01-25,+15960601732,Grocery
6158,199,2,2023-03-22,+14115818599,Home & Kitchen
6159,180,5,2023-11-21,+16210876819,Electronics
6160,127,5,2023-11-03,+15927955411,Grocery
6161,196,5,2023-02-21,+13493556787,Grocery
6162,147,2,2023-07-19,+13392356375,Home & Kitchen
6163,166,3,2024-01-10,+19799601820,Grocery
6164,111,5,2024-01-25,+14299880164,Electronics
6165,182,4,2024-02-15,+16297696563,Clothing
6166,188,2,2023-06-03,+13466929514,Clothing
6167,124,5,2023-05-06,+11193264577,Electronics
6168,100,2,2023-04-04,+15919559053,Home & Kitchen
6169,160,1,2023-01-13,+19594223878,Toys
6170,172,3,2023-02-11,+14896780790,Home & Kitchen
6171,187,1,2023-11-15,+17485593753,Electronics
6172,101,5,2023-11-07,+19286949958,Toys
6173,193,2,2023-10-12,+13407527732,Toys
6174,147,5,2023-09-22,+18889117824,Electronics
6175,150,5,2023-07-04,+10564320614,Grocery
6176,181,4,2023-06-04,+10214559843,Clothing
6177,183,3,2023-10-13,+12169770833,Toys
6178,189,4,2023-10-06,+18265980892,Toys
6179,169,3,2024-01-19,+18860469984,Toys
6180,185,2,2023-11-14,+13683010926,Clothing
6181,134,3,2023-07-22,+13331681260,Books
6182,197,3,2023-01-16,+13882115657,Clothing
6183,138,4,2024-02-20,+19519123274,Home & Kitchen
6184,191,2,2023-06-27,+16233039097,Electronics
6185,149,3,2023-01-12,+11860514167,Books
6186,104,3,2023-07-03,+12164036797,Home & Kitchen
6187,183,1,2023-01-05,+11649673481,Electronics
6188,151,3,2024-02-05,+10824555436,Clothing
6189,133,5,2023-04-25,+16657257238,Electronics
6190,185,5,2023-06-05,+16838764773,Grocery
6191,104,4,2023-10-29,+16367042757,Grocery
6192,151,3,2023-01-07,+13706297173,Electronics
6193,189,2,2023-11-15,+16793724300,Electronics
6194,171,1,2023-05-17,+12341462364,Home & Kitchen
6195,156,1,2023-07-17,+14498671083,Grocery
6196,136,4,2023-04-12,+13473362300,Clothing
6197,151,4,2023-04-07,+12353805465,Electronics
6198,195,3,2023-01-24,+18542873478,Books
6199,161,4,2023-03-11,+10968356915,Clothing
6200,161,1,2023-11-06,+14911104980,Electronics
6201,166,1,2023-07-15,+12890832848,Clothing
6202,157,5,2023-03-09,+10755520988,Toys
6203,125,4,2023-03-04,+11424047961,Electronics
6204,112,4,2024-01-30,+18315576668,Electronics
6205,161,1,2023-08-20,+12217675775,Toys
6206,105,3,2023-10-21,+12346310135,Home & Kitchen
6207,135,1,2023-06-03,+11144734123,Toys
6208,194,3,2024-02-10,+16953794255,Books
6209,152,3,2023-09-12,+12977307370,Toys
6210,109,4,2023-10-09,+10191847506,Grocery
6211,149,4,2023-05-03,+13641742787,Clothing
6212,181,3,2023-11-01,+14697599147,Grocery
6213,156,5,2023-06-06,+15873454313,Grocery
6214,129,2,2023-05-15,+13653338927,Grocery
6215,175,2,2023-05-06,+12309955817,Home & Kitchen
6216,161,4,2024-02-12,+16981824303,Home & Kitchen
6217,134,4,2023-07-07,+16944308627,Clothing
6218,143,4,2023-09-24,+15399165314,Books
6219,133,4,2023-03-13,+15336307086,Home & Kitchen
6220,128,3,2023-02-14,+11635099941,Clothing
6221,122,4,2023-03-02,+16913072749,Electronics
6222,189,3,2023-05-13,+17504543323,Books
6223,191,3,2023-03-20,+10439829530,Grocery
6224,117,5,2023-01-29,+12202757552,Electronics
6225,133,1,2024-01-21,+19961872193,Clothing
6226,197,4,2023-10-22,+10844342395,Toys
6227,189,1,2023-08-03,+11396868685,Toys
6228,184,3,2023-11-08,+10190683055,Electronics
6229,107,5,2023-07-07,+10508509791,Grocery
6230,164,1,2023-02-01,+15955994457,Clothing
6231,112,5,2023-09-25,+12046084264,Electronics
6232,171,3,2023-04-12,+17057172787,Books
6233,144,4,2023-12-03,+14548919219,Books
6234,187,1,2023-10-18,+12111270619,Toys
6235,138,4,2023-06-20,+16481621337,Home & Kitchen
6236,102,1,2023-09-05,+11327227700,Home & Kitchen
6237,159,3,2023-07-14,+11483552443,Toys
6238,173,4,2023-08-05,+12579054955,Home & Kitchen
6239,130,1,2023-05-21,+15795503902,Toys
6240,162,4,2023-02-06,+16915874439,Electronics
6241,150,4,2023-11-28,+14500852546,Books
6242,126,4,2024-01-14,+11449886000,Home & Kitchen
6243,112,4,2023-08-12,+19870713333,Grocery
6244,118,2,2023-08-17,+17812732252,Electronics
6245,129,2,2023-11-21,+17544545831,Books
6246,158,5,2023-06-01,+13508249489,Electronics
6247,138,1,2023-05-02,+14502033322,Toys
6248,170,5,2023-01-30,+12469968713,Home & Kitchen
6249,166,2,2023-03-07,+19682562785,Electronics
6250,149,2,2023-01-10,+11831888375,Books
6251,177,5,2023-06-26,+12089893307,Toys
6252,151,1,2023-02-03,+18935880030,Grocery
6253,180,5,2023-10-10,+11234797947,Clothing
6254,131,5,2023-07-15,+17362443571,Grocery
6255,108,1,2023-03-17,+10613978070,Clothing
6256,131,5,2023-04-26,+10887112408,Electronics
6257,125,3,2024-01-07,+17420793428,Home & Kitchen
6258,118,4,2023-10-01,+14248924985,Home & Kitchen
6259,183,2,2023-06-09,+14168348386,Clothing
6260,192,4,2023-06-23,+13004544770,Books
6261,165,2,2023-05-06,+18504919388,Toys
6262,157,1,2023-06-29,+15600881908,Books
6263,190,4,2023-08-28,+15264299973,Clothing
6264,130,2,2023-11-07,+15674694083,Grocery
6265,121,2,2024-01-29,+18637756744,Books
6266,175,2,2023-09-01,+16387451906,Electronics
6267,135,3,2023-07-17,+17010513347,Grocery
6268,198,1,2023-02-25,+10817017674,Electronics
6269,154,5,2023-09-05,+13135813087,Home & Kitchen
6270,164,4,2023-05-15,+18363654411,Toys
6271,163,1,2023-04-01,+18616396871,Books
6272,188,4,2023-12-08,+13687090874,Books
6273,146,3,2023-12-30,+17443748535,Home & Kitchen
6274,196,5,2023-06-15,+13365794966,Grocery
6275,140,5,2023-03-26,+16815171731,Books
6276,158,2,2023-09-05,+12095405791,Grocery
6277,168,4,2023-01-26,+16058065922,Grocery
6278,129,4,2023-06-14,+13075472017,Clothing
6279,151,3,2023-11-14,+15239403202,Home & Kitchen
6280,154,2,2023-02-22,+13262918468,Toys
6281,156,2,2023-10-14,+16495696258,Grocery
6282,182,4,2023-06-06,+13139831268,Home & Kitchen
6283,152,1,2023-10-28,+14929516014,Grocery
6284,166,4,2023-11-15,+12595324276,Clothing
6285,133,4,2023-05-12,+11243279241,Books
6286,189,1,2023-09-25,+19843906589,Grocery
6287,127,4,2023-03-11,+13735200426,Toys
6288,186,1,2023-09-01,+18544262741,Clothing
6289,142,3,2023-08-31,+17401535238,Electronics
6290,106,1,2023-11-27,+18924274084,Toys
6291,153,1,2023-07-04,+17401980008,Home & Kitchen
6292,193,5,2023-07-11,+12809857133,Books
6293,132,2,2024-01-01,+17634258134,Home & Kitchen
6294,123,2,2023-11-27,+15320973022,Toys
6295,137,3,2023-07-25,+11272523407,Home & Kitchen
6296,110,5,2024-02-13,+14730784224,Books
6297,109,3,2023-01-28,+13028179012,Toys
6298,165,2,2023-08-29,+19276563242,Electronics
6299,164,3,2023-06-29,+12933182916,Clothing
6300,103,4,2023-01-01,+18611841883,Books
6301,125,5,2023-07-17,+16677886883,Grocery
6302,161,4,2023-07-10,+10530400958,Books
6303,176,1,2023-07-14,+10829846023,Books
6304,167,3,2024-01-30,+10767851468,Electronics
6305,198,4,2023-07-16,+14825812191,Toys
6306,191,3,2023-05-01,+16248738481,Toys
6307,149,5,2023-01-05,+13045182417,Home & Kitchen
6308,101,3,2023-07-02,+15356769624,Clothing
6309,108,4,2023-09-23,+16473182854,Grocery
6310,197,1,2023-02-08,+14614123631,Grocery
6311,195,1,2024-01-13,+15971119783,Toys
6312,129,1,2023-05-13,+18655137357,Home & Kitchen
6313,148,4,2023-08-29,+11075079703,Home & Kitchen
6314,160,3,2023-04-06,+15386215727,Home & Kitchen
6315,177,1,2023-03-20,+18562786345,Grocery
6316,178,1,2023-03-10,+17485773684,Toys
6317,128,4,2024-02-08,+14563115179,Home & Kitchen
6318,180,1,2023-06-20,+10084227485,Home & Kitchen
6319,199,3,2023-10-02,+13047138663,Electronics
6320,188,1,2023-05-12,+10451802286,Grocery
6321,145,4,2023-08-17,+18362834998,Home & Kitchen
6322,106,2,2023-07-16,+11653113192,Home & Kitchen
6323,118,5,2023-07-06,+12939036253,Clothing
6324,156,5,2023-05-21,+17347393631,Home & Kitchen
6325,133,3,2023-02-11,+11540806301,Toys
6326,108,1,2024-01-27,+11033644538,Clothing
6327,178,2,2023-12-25,+17970962622,Clothing
6328,118,2,2023-06-23,+14866647103,Clothing
6329,159,5,2023-01-04,+11512788726,Home & Kitchen
6330,139,5,2023-11-02,+17490044433,Home & Kitchen
6331,124,3,2023-04-28,+16072385014,Toys
6332,112,4,2023-06-25,+18294008489,Grocery
6333,109,2,2024-01-24,+13201765626,Toys
6334,197,3,2023-10-15,+19156822861,Clothing
6335,149,4,2023-07-31,+19740150409,Grocery
6336,197,5,2023-03-11,+11848541785,Clothing
6337,150,2,2024-02-10,+17028313994,Books
6338,188,5,2024-02-02,+14748132866,Electronics
6339,115,1,2023-08-05,+17983204843,Clothing
6340,139,5,2023-10-09,+12852291524,Clothing
6341,170,4,2023-04-14,+12484408922,Books
6342,161,1,2023-10-07,+18507346495,Home & Kitchen
6343,117,5,2023-04-22,+14279514196,Toys
6344,108,4,2023-12-14,+18311802537,Grocery
6345,165,1,2023-03-05,+18741900733,Clothing
6346,107,1,2023-05-14,+11709837290,Books
6347,120,2,2023-05-07,+18210892879,Books
6348,140,4,2024-01-22,+16432122093,Clothing
6349,172,4,2023-08-31,+14037020641,Electronics
6350,100,5,2024-01-27,+18813534001,Toys
6351,141,2,2023-01-28,+13877589521,Books
6352,102,5,2023-06-21,+19128670498,Electronics
6353,132,1,2024-02-15,+15737835590,Clothing
6354,186,3,2023-09-11,+10159091475,Clothing
6355,110,2,2023-04-04,+10464847061,Grocery
6356,194,2,2023-04-02,+15559527322,Toys
6357,108,2,2023-05-01,+18032449397,Toys
6358,121,2,2024-02-11,+14770724141,Electronics
6359,157,1,2023-11-05,+10193285795,Grocery
6360,145,3,2024-01-03,+15721315269,Toys
6361,167,4,2023-02-27,+10203615361,Electronics
6362,169,3,2023-07-14,+14657810260,Clothing
6363,127,2,2023-05-04,+15666463758,Books
6364,190,3,2023-03-24,+18501045434,Electronics
6365,112,2,2023-11-29,+17504052647,Toys
6366,164,1,2023-04-10,+12088171709,Toys
6367,103,1,2024-02-20,+12443781852,Grocery
6368,161,5,2023-03-02,+15465230592,Clothing
6369,143,5,2023-12-30,+13783389311,Grocery
6370,196,5,2023-07-06,+13450642586,Toys
6371,140,5,2023-11-18,+12430077530,Home & Kitchen
6372,120,3,2023-08-25,+18139482294,Electronics
6373,114,4,2023-07-09,+10820004141,Clothing
6374,124,4,2023-06-29,+14603167585,Clothing
6375,167,4,2023-09-07,+11533557720,Books
6376,132,5,2023-05-09,+18572084912,Books
6377,173,5,2023-04-12,+18640730390,Home & Kitchen
6378,170,3,2024-01-08,+14550201891,Electronics
6379,167,1,2024-01-11,+14428118137,Home & Kitchen
6380,158,4,2023-11-25,+13352393900,Home & Kitchen
6381,128,2,2023-12-31,+15736124159,Toys
6382,103,3,2023-07-16,+16517221362,Clothing
6383,179,3,2023-07-14,+17438805260,Electronics
6384,196,1,2023-03-20,+15655561971,Books
6385,138,2,2023-06-03,+16905494700,Clothing
6386,192,1,2023-11-19,+19460913872,Toys
6387,169,1,2023-02-02,+11623523459,Home & Kitchen
6388,101,3,2023-09-15,+11558424666,Grocery
6389,117,2,2023-07-28,+17491588928,Clothing
6390,162,3,2023-09-20,+10075690186,Electronics
6391,147,1,2023-11-17,+19653783933,Grocery
6392,108,2,2023-01-29,+10352071022,Toys
6393,173,1,2023-04-23,+16778447908,Electronics
6394,152,3,2023-07-28,+14973067916,Grocery
6395,113,3,2023-02-17,+19000849014,Grocery
6396,141,5,2023-04-03,+10444198407,Clothing
6397,124,2,2023-08-15,+17608085668,Clothing
6398,163,2,2024-01-11,+18326812046,Clothing
6399,168,2,2023-06-28,+19492804227,Electronics
6400,171,1,2023-04-09,+17431332847,Grocery
6401,169,4,2023-10-29,+15468368341,Books
6402,120,5,2023-06-15,+19574382995,Clothing
6403,167,1,2023-12-03,+13231657714,Electronics
6404,165,1,2024-01-20,+15801802263,Books
6405,173,4,2023-03-09,+12966450391,Grocery
6406,190,3,2023-07-19,+10851649608,Toys
6407,165,1,2024-02-04,+12919796636,Home & Kitchen
6408,140,1,2024-01-31,+10323587692,Toys
6409,146,2,2023-05-19,+14876586086,Electronics
6410,121,4,2023-03-16,+18207866837,Grocery
6411,176,5,2023-07-15,+10104037241,Grocery
6412,170,5,2023-12-19,+16873676296,Toys
6413,132,2,2023-01-06,+10864643186,Toys
6414,142,4,2023-01-20,+18381113565,Home & Kitchen
6415,184,3,2023-03-17,+19654188893,Clothing
6416,176,4,2023-10-27,+14871205211,Grocery
6417,186,1,2023-05-04,+16548220683,Books
6418,120,1,2023-01-22,+15178481721,Electronics
6419,133,5,2023-01-26,+18622129381,Electronics
6420,132,5,2023-02-21,+16968060180,Electronics
6421,109,5,2023-08-29,+19901042041,Electronics
